document_id;range_from;range_to;sequence_size;qm_size;em_size;ner_person;ner_organization;ner_country;sentiment;polarity;subjectivity;readability;loaded_language;sadness;joy;fear;disgust;anger
730237078;657;681;24.00;0;0;;;;3.00;0.00;0.9;117.16;0;0.127744;0.504196;0.114537;0.022895;0.308485
730237078;33;51;18.00;0;0;;;;2.00;0.00;0;-6.7;0;0.110043;0.283237;0.079527;0.039623;0.146732
730237078;106;137;31.00;0;0;;;;2.00;0.00;0;-75.4;0;0.046023;0.312592;0.066296;0.066884;0.096688
730237078;516;581;65.00;0;0;;;;3.00;1.00;1;84.68;0;0.095335;0.747934;0.054278;0.006605;0.023504
730237078;1030;1062;32.00;0;0;;;;2.00;0.00;0;75.88;0;0.347237;0.47531;0.099577;0.053792;0.00827
730237078;1234;1283;49.00;0;0;;;;2.00;0.00;0;71.82;0;0.162628;0.368079;0.085932;0.056705;0.09516
730237078;312;341;29.00;0;0;;;;3.00;0.40;0.75;33.58;0;0.078483;0.107316;0.209625;0.206498;0.014588
730268758;2346;2365;19.00;0;0;;;;2.00;-0.60;0.9;-49;0;0;0;0;0;0
730268758;34;58;24.00;0;0;;;;2.00;0.00;0;75.88;0;0.151618;0.186583;0.107983;0.150929;0.075218
730268758;259;282;23.00;0;0;his;;;3.00;0.17;0.17;100.24;0;0.19159;0.534016;0.087138;0.040072;0.101529
730268758;320;337;17.00;0;0;;;;2.00;0.50;0.83;-49;0;0.092864;0.045347;0.192621;0.68838;0.22961
730268758;517;535;18.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
730268758;686;703;17.00;0;0;Bergoglio;;;3.00;0.17;0.17;77.91;0;0;0;0;0;0
730268758;1414;1439;25.00;0;0;;;;2.00;0.00;0;75.88;0;0.151618;0.186583;0.107983;0.150929;0.075218
730268758;2006;2036;30.00;0;0;;;;2.00;-0.50;1;50.5;0;0.156311;0.146219;0.091243;0.125415;0.246556
730268758;2088;2117;29.00;0;0;;;;3.00;0.10;0.4;33.58;0;0.12868;0.555401;0.046595;0.159797;0.110855
730268758;5051;5097;46.00;0;0;his, Karadima;;;2.00;0.00;0;38.99;0;0.154856;0.18321;0.079494;0.077654;0.116834
730268758;6052;6069;17.00;0;0;;;;1.00;0.00;0;93.81;0;0.278083;0.116879;0.08421;0.073095;0.131037
730268758;6213;6298;85.00;0;0;;;Argentina, America;3.00;0.23;0.33;57.27;0;0.336814;0.07554;0.209405;0.138352;0.042476
730268758;6587;6707;120.00;0;0;;;;1.00;0.00;0;52.19;0;0.356388;0.012196;0.239034;0.492113;0.205175
730268758;6748;6765;17.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
730268758;7129;7164;35.00;0;0;;;;3.00;0.00;0;90.77;0;0.080478;0.158148;0.359105;0.356807;0.185472
730268758;7654;7680;26.00;0;0;;;;2.00;0.00;0;66.4;0;0.168289;0.067552;0.596357;0.037542;0.055688
730268758;728;738;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
730268758;2539;2621;82.00;0;0;;;;1.00;0.00;0;72.16;0;0.233732;0.194818;0.124264;0.084495;0.158727
730268758;3350;3357;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
730268758;3527;3534;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
730268758;4818;4839;21.00;0;0;;;;3.00;-0.70;0.2;-91.3;0;0.063032;0.060831;0.003665;0.094241;0.895186
730268758;7186;7193;7.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
730389374;1684;1706;22.00;0;0;;;;1.00;-0.33;1;93.81;0;0.11925;0.008646;0.038378;0.286682;0.827129
730389374;1801;1822;21.00;0;0;;;;1.00;-0.60;1;-133.6;0;0;0;0;0;0
730389374;3517;3612;95.00;0;0;Trump;;Syria;1.00;0.00;0;64.71;0;0.188199;0.345561;0.174582;0.10249;0.11188
730389374;1530;1635;105.00;0;0;;;Iran, Syria;1.00;0.00;0;61.67;0;0.310931;0.194433;0.042727;0.150377;0.087745
730389374;2955;2970;15.00;0;0;;;;2.00;0.00;0;35.61;0;0.158935;0.194699;0.093424;0.129747;0.074169
730389374;3239;3256;17.00;0;0;Erdogan;;;2.00;0.00;0;-49;0;0.117752;0.102574;0.118868;0.085739;0.452622
730389374;4016;4054;38.00;0;0;;;;1.00;0.01;0.27;15.64;0;0.071362;0.065354;0.090208;0.00472;0.057326
730389374;4439;4599;160.00;1;0;;;U.S.;1.00;-0.08;0.08;36.63;0;0.468021;0.005807;0.304792;0.34013;0.134615
730389374;4400;4438;38.00;1;0;;;U.S.;2.00;0.10;0.4;81.29;0;0.160071;0.059752;0.074037;0.145863;0.130181
730389374;4599;4661;62.00;0;0;Donald Trump, he;;;1.00;0.00;0;69.79;0;0.420642;0.147569;0.112748;0.10251;0.098088
730559808;5353;5421;68.00;0;0;;;;3.00;0.80;0.4;92.12;0;0.063474;0.504505;0.133929;0.098907;0.195982
730559808;955;993;38.00;0;1;;;;1.00;0.00;0.55;89.75;0;0.152019;0.240854;0.096841;0.069426;0.110004
730559808;998;1089;91.00;0;0;;;;3.00;-0.40;0.65;Jul 52;0;0.463999;0.068416;0.015099;0.271276;0.191976
730559808;1251;1342;91.00;1;0;;;;1.00;0.15;0.45;88.06;0;0.094546;0.789797;0.095489;0.011789;0.045479
730559808;2483;2641;158.00;0;0;;;;3.00;0.35;0.8;67.42;0;0.036998;0.892162;0.026547;0.004314;0.029561
730559808;3006;3187;181.00;0;0;;;;1.00;0.00;0;49.49;0;0.497819;0.074838;0.279435;0.260349;0.122399
730559808;3215;3492;277.00;0;0;;;;0.00;-0.12;0.38;36.29;0;0.164412;0.034072;0.017805;0.816528;0.061933
730559808;3492;3612;120.00;0;0;;;;1.00;0.00;0;65.05;0;0.305759;0.252568;0.091496;0.240116;0.198787
730559808;3953;4017;64.00;0;0;;;;3.00;0.22;0.6;43.39;0;0.129937;0.52221;0.117766;0.036599;0.107
730559808;4279;4537;258.00;0;1;Marx;;;1.00;0.10;0.61;72.87;0;0.406678;0.193189;0.039438;0.119857;0.218728
730559808;4404;4442;38.00;0;1;;;;1.00;0.00;0.55;89.75;0;0.152019;0.240854;0.096841;0.069426;0.110004
730559808;5659;5890;231.00;0;0;;Church;;1.00;-0.03;0.42;39.34;0;0.496727;0.061998;0.353735;0.158066;0.100148
730559808;5891;5971;80.00;0;1;Isaiah;;;1.00;-0.19;0.49;66.74;0;0.447782;0.232239;0.08088;0.101205;0.287564
730573740;834;846;12.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
730573740;45;68;23.00;0;0;;;;2.00;0.00;0;50.5;0;0.189599;0.101963;0.110294;0.132809;0.115927
730573740;983;1128;145.00;0;0;;;;1.00;0.00;0;60.99;0;0.029761;0.793507;0.103569;0.012667;0.028219
730573740;1338;1506;168.00;0;0;;Church;;1.00;0.00;0;44.07;0;0.760293;0.159344;0.027962;0.044853;0.114764
730573740;2177;2229;52.00;0;0;;;;1.00;0.00;0;37.98;0;0.087759;0.078183;0.06588;0.052214;0.099217
730573740;2240;2346;106.00;0;0;he;;;1.00;0.00;1;46.78;0;0.285995;0.277688;0.063494;0.098779;0.290231
730573740;2479;2573;94.00;0;0;Christ Himself, he;;;2.00;0.35;0.75;63.7;0;0.057517;0.739266;0.01375;0.033391;0.107878
730573740;2682;2753;71.00;0;0;he;;;1.00;0.00;0;75.2;0;0.317665;0.279352;0.166051;0.103261;0.078863
730573740;4118;4225;107.00;0;0;;;;2.50;0.50;0.6;94.66;0;0.052566;0.779786;0.026902;0.028492;0.11529
730573740;1302;1322;20.00;0;0;;;;2.00;0.00;0;-49;0;0;0;0;0;0
730865684;105;114;9.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
730865684;2509;2520;11.00;0;0;;;;1.00;0.00;0;-132.59;0;0;0;0;0;0
730865684;2563;2571;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
731063195;592;599;7.00;0;0;;;;4.00;0.60;0.9;36.62;0;0;0;0;0;0
731063195;119;128;9.00;0;0;;;;4.00;0.50;1;-47.99;0;0;0;0;0;0
731178960;1943;2079;136.00;0;0;;;United States;1.00;0.19;0.45;63.02;0;0.132205;0.035851;0.853433;0.046053;0.123941
731511020;949;972;23.00;0;0;;;;2.00;0.00;0;92.8;0;0.73396;0.033271;0.293455;0.093273;0.093854
731513824;1616;1907;291.00;0;0;Franz Harant, he, St√ºtz, Harant;;;1.00;0.00;0;39.16;0;0.165023;0.668919;0.00216;0.115651;0.095116
731513824;2022;2253;231.00;0;0;He, Pope Francis, his, Amoris Laetitia;;;3.00;0.25;0.48;24.45;0;0.074355;0.511482;0.011558;0.303936;0.144564
731513824;2537;2564;27.00;0;0;;;;3.00;0.00;0.9;83.32;0;0.130643;0.206958;0.091901;0.075796;0.081162
731762731;2388;2502;114.00;0;0;;;;1.00;-0.38;0.42;75.54;0;0.58897;0.083398;0.069462;0.234926;0.234286
731762731;2683;2718;35.00;0;0;;;;1.00;0.00;0;33.58;0;0.103464;0.046911;0.24778;0.291923;0.454127
731762731;1184;1208;24.00;0;0;;;;2.00;0.00;0;-91.3;0;0.162866;0.091227;0.057559;0.159447;0.04454
731762731;2262;2296;34.00;0;0;;;;2.00;0.00;0;73.85;0;0.436892;0.153392;0.116095;0.140316;0.149184
731762731;2311;2355;44.00;0;0;his, he;;;2.00;0.00;0;71.82;0;0.182577;0.507988;0.034824;0.015749;0.100994
731762731;3701;3752;51.00;0;0;;;;2.00;-0.50;0.67;95.17;0;0.702367;0.096695;0.091891;0.116643;0.098507
731762731;2751;2758;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
731762731;3552;3585;33.00;0;0;;;;2.00;-0.19;0.5;99.23;0;0.205875;0.161273;0.159448;0.067818;0.063536
731927633;2063;2092;29.00;0;0;;;;2.00;-1.00;1;-24.64;0;0.631359;0.051019;0.141722;0.055617;0.17621
731927633;2434;2444;10.00;0;0;Soros;;;2.00;0.00;0;120.21;0;0;0;0;0;0
731927633;2784;2797;13.00;0;0;;;;3.00;0.00;0;35.61;0;0;0;0;0;0
731927633;3450;3514;64.00;0;0;Orban;;;2.00;0.00;0;69.79;0;0.277388;0.018641;0.061419;0.463501;0.341314
731927633;962;1016;54.00;0;0;Orban;;;2.00;0.00;0;62.34;0;0.272247;0.140951;0.035572;0.384112;0.174773
731927633;1019;1053;34.00;0;0;;;;3.00;0.00;0.07;49.48;0;0.481071;0.083847;0.168881;0.215188;0.046867
731927633;1190;1224;34.00;0;0;;;;1.00;-0.33;0.82;99.23;0;0.314458;0.126999;0.534399;0.163818;0.148418
731927633;1226;1280;54.00;0;0;;;;1.00;-0.50;0.3;85.69;0;0.793525;0.003867;0.164013;0.15839;0.158289
731927633;1973;2004;31.00;0;0;;;;2.00;0.00;0.6;49.48;0;0.267073;0.338746;0.037139;0.028369;0.043823
731927633;2237;2323;86.00;0;0;;;;2.00;0.00;0;90.09;0;0.65011;0.013864;0.190606;0.337165;0.115557
731927633;2798;2832;34.00;0;0;;;;3.00;0.00;0;-34.11;0;0.544529;0.018349;0.247076;0.291712;0.08498
732154721;1172;1283;111.00;0;0;;;;2.00;0.35;0.65;44.75;0;0.132228;0.532125;0.146786;0.136376;0.056578
732154721;2755;2820;65.00;0;0;Orb√°n;;;2.00;0.00;0;69.79;0;0.277388;0.018641;0.061419;0.463501;0.341314
732154721;27;61;34.00;0;0;;;;3.00;0.00;0.07;49.48;0;0.481071;0.083847;0.168881;0.215188;0.046867
732154721;280;318;38.00;0;0;;;;3.00;0.00;0.07;32.56;0;0.481071;0.083847;0.168881;0.215188;0.046867
732154721;397;531;134.00;0;0;;;;2.00;0.00;0;50.16;0;0.095221;0.157618;0.015848;0.260337;0.155202
732154721;1930;1965;35.00;0;0;;;;2.00;0.00;0;32.56;0;0.237962;0.343096;0.048996;0.328195;0.126997
732154721;2607;2666;59.00;0;0;Soros;;;1.00;-0.39;0.83;94.15;0;0.556157;0.019922;0.149965;0.17502;0.215312
732154721;987;1153;166.00;0;0;his;;;1.00;0.00;0;44.07;0;0.579816;0.103189;0.181686;0.256577;0.058508
732154721;2384;2427;43.00;0;0;his;;;2.00;0.00;0;48.47;0;0.247061;0.109526;0.149287;0.135975;0.243133
732610971;1703;1715;12.00;0;0;;;;2.00;0.00;0;120.21;0;0.916667;0;0.931034;0.931034;0.931034
732610971;433;472;39.00;0;0;;;;3.00;0.00;0.07;32.56;0;0.481071;0.083847;0.168881;0.215188;0.046867
732610971;2014;2024;10.00;0;0;Soros;;;2.00;0.00;0;120.21;0;0;0;0;0;0
732610971;2167;2179;12.00;0;0;;;;2.00;0.00;0.07;-6.7;0;0;0;0;0;0
732610971;2297;2361;64.00;0;0;Orban;;;2.00;0.00;0;52.87;0;0.277388;0.018641;0.061419;0.463501;0.341314
732610971;200;223;23.00;0;0;;;;2.00;0.00;0;50.5;0;0.167522;0.151033;0.100486;0.449568;0.248605
732610971;295;312;17.00;0;0;;;;2.00;0.00;0;-6.7;0;0.151545;0.16985;0.109349;0.092182;0.08686
732610971;1386;1457;71.00;0;0;;;;1.00;0.00;0.53;68.77;0;0.298441;0.39564;0.118234;0.117975;0.032278
732610971;1774;1789;15.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
732610971;3359;3446;87.00;0;0;;;;1.00;0.00;0;96.52;0;0.202971;0.163391;0.276761;0.434078;0.125638
732610971;543;636;93.00;0;0;;;;1.00;-0.38;0.65;96.69;0;0.649077;0.013591;0.366945;0.157699;0.151128
732610971;1317;1359;42.00;0;0;;;;2.00;0.00;0;64.37;0;0.347514;0.113006;0.03348;0.364844;0.153682
732610971;1649;1678;29.00;0;0;;;;2.00;0.00;0.6;33.58;0;0.267073;0.338746;0.037139;0.028369;0.043823
732610971;2211;2217;6.00;0;0;;;;1.00;0.00;0;36.62;0;0;0;0;0;0
732610971;2246;2259;13.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
732708002;3040;3056;16.00;0;0;;;;2.00;0.00;0;77.91;0;0.430936;0.05475;0.280304;0.082629;0.151665
732708002;3646;3663;17.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
732708002;3716;3751;35.00;0;0;;;;2.00;0.00;0;106.67;0;0.153993;0.187476;0.243241;0.420612;0.062481
732708002;4228;4265;37.00;0;0;;;;1.00;0.00;0;-50.02;0;0.103662;0.302841;0.122898;0.041739;0.100533
732708002;5483;5519;36.00;0;0;;;;2.00;0.80;0.75;90.77;0;0.891412;0.057704;0.094063;0.047383;0.03454
732708002;5204;5211;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
732708002;5519;5604;85.00;0;0;Francis, Barros, he;;;2.00;0.00;0;64.71;0;0.228664;0.448512;0.112571;0.051854;0.146357
733754480;91;149;58.00;0;0;;;;2.00;0.00;0;78.25;0;0.054762;0.154771;0.128349;0.1336;0.110405
733754480;719;794;75.00;0;0;Barbieri;;;1.00;-0.05;0;19. Mar;0;0.101558;0.048821;0.324663;0.202849;0.232483
734265267;3861;3897;36.00;0;0;;;;3.00;0.50;0.5;73.85;0;0.191059;0.325958;0.041834;0.00876;0.027646
734265267;3186;3261;75.00;0;0;;;;2.00;0.50;0.5;50.84;0;0.113928;0.257887;0.031901;0.029201;0.015568
734265267;4118;4258;140.00;0;0;;;;3.00;0.00;0.07;33.24;0;0.221015;0.138801;0.080336;0.402102;0.110281
735090638;2486;2532;46.00;0;0;;;;2.00;0.00;0;80.28;0;0.309647;0.029835;0.434176;0.447798;0.044171
735090638;122;142;20.00;0;0;;;;2.00;-0.05;0.6;34.59;0;0.076861;0.196865;0.155541;0.127069;0.152603
735090638;893;970;77.00;0;0;her;;;1.00;0.05;0.24;50.84;0;0.166894;0.055832;0.081206;0.278861;0.15092
735090638;1087;1168;81.00;0;0;;;;2.00;0.35;0.41;65.73;0;0.024504;0.108143;0.007337;0.053042;0.389805
735090638;1877;1888;11.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
735090638;2415;2466;51.00;0;0;;;;1.00;0.17;0.28;87.72;0;0.367659;0.266958;0.122052;0.034541;0.11788
735090638;256;269;13.00;0;0;;;;2.00;0.10;0.38;77.91;0;0.363034;0.357223;0.12731;0.183014;0.081849
735090638;2138;2169;31.00;0;0;;;;1.00;0.00;0;83.32;0;0.112562;0.080072;0.297019;0.310018;0.509119
735265649;1865;2090;225.00;0;0;;;;1.00;-0.08;0.36;27.49;0;0.225097;0.009994;0.426437;0.268051;0.223244
735265649;169;177;8.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
735265649;905;915;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
735265649;1169;1384;215.00;0;0;her;;;1.00;-0.07;0.38;21. Jun;0;0.172624;0.020991;0.299762;0.31763;0.140357
735265649;1385;1536;151.00;0;0;;;;3.00;0.00;0.43;39.67;0;0.230187;0.018518;0.081736;0.619116;0.342819
735265649;1538;1600;62.00;0;0;;;;2.00;0.17;0.33;68.77;0;0.349824;0.182156;0.050851;0.164312;0.148476
735815173;3467;3476;9.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
735815173;914;942;28.00;0;0;;;;1.00;-0.60;1;50.5;0;0.729925;0.019234;0.13005;0.28258;0.082097
735815173;1250;1439;189.00;0;0;Farrakhan;Ku Klux Klan;;1.00;0.10;0.28;52.87;0;0.126448;0.009268;0.794256;0.084974;0.25871
735815173;2926;3031;105.00;0;0;his, Farrakhan;;;3.00;0.00;0.25;76.56;0;0.171584;0.210847;0.119794;0.110263;0.11474
735815173;3489;3542;53.00;0;0;;;;1.00;0.00;0;96.18;0;0.773975;0.003584;0.096228;0.11427;0.30241
735815173;1440;1526;86.00;0;0;him;;;2.00;0.00;0;41.36;0;0.04562;0.551964;0.171126;0.112782;0.017481
735815173;2015;2054;39.00;0;0;Farrakhan, he;ADL;;1.00;-0.50;0.9;105.66;0;0.27743;0.672827;0.01623;0.045633;0.038409
735815173;2334;2446;112.00;0;0;Hitler;;;1.00;0.50;0.49;76.56;0;0.352371;0.163371;0.032291;0.592064;0.042676
735815173;3109;3183;74.00;0;0;;;;2.00;0.03;0.25;51.85;0;0.511798;0.057956;0.035462;0.203474;0.193932
735815503;60;178;118.00;0;0;;;;2.00;-0.50;0.5;86.2;0;0.315689;0.03431;0.022418;0.224386;0.227822
735815503;29;38;9.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
735855251;2216;2270;54.00;0;0;;;;2.00;0.08;0.28;46.44;0;0.155331;0.183547;0.172453;0.123764;0.043717
735855251;2357;2454;97.00;0;0;;;;2.00;-0.15;0.21;38.32;0;0.219716;0.006157;0.444302;0.494518;0.179284
735855251;2455;2565;110.00;0;0;;;;1.00;0.10;0.1;29.86;0;0.362547;0.076524;0.04048;0.332773;0.451841
736231219;1659;1754;95.00;0;0;Hitler, Donald Trump;;;1.00;0.01;0.21;88.06;0;0.593018;0.150863;0.075163;0.284671;0.077231
736231219;415;449;34.00;0;0;;;;2.00;0.00;0;08. Feb;0;0.075509;0.108656;0.081553;0.311558;0.634656
736231219;485;532;47.00;0;0;;;;1.00;-0.17;0.43;-35.13;0;0.243604;0.052638;0.162759;0.331029;0.211145
736231219;575;600;25.00;0;0;;;;1.00;0.00;0;33.58;0;0.254165;0.035527;0.293814;0.260028;0.217037
736231219;846;875;29.00;0;0;;;;2.00;0.00;0;08. Feb;0;0.049019;0.031286;0.053459;0.779589;0.266569
736231219;990;1042;52.00;0;0;;;;1.50;-0.10;0.19;100.24;0;0.380195;0.23698;0.159187;0.208284;0.195682
736231219;1105;1117;12.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
736231219;1138;1179;41.00;0;0;;;;2.00;0.00;0;114.12;0;0.276921;0.631674;0.025049;0.045591;0.045611
736231219;1383;1459;76.00;0;0;him, he;;;2.00;0.00;0.37;66.74;0;0.055625;0.547616;0.082686;0.018953;0.069846
736231219;1614;1631;17.00;0;0;;;;2.00;-0.20;0.7;35.61;0;0.151545;0.174219;0.093654;0.072945;0.08686
736231219;40;51;11.00;0;0;;;;2.00;0.00;0;120.21;0;0.2872;0.293323;0.055297;0.332396;0.179556
736231219;17;39;22.00;0;0;;;;2.00;0.00;0;33.58;0;0.10201;0.033209;0.473017;0.165513;0.34524
736231219;285;313;28.00;0;0;;;;3.00;0.30;1;49.48;0;0.106412;0.086041;0.345663;0.05894;0.42818
736231219;319;330;11.00;0;0;;;;2.00;0.00;0;120.21;0;0.302701;0.27805;0.06005;0.332078;0.177703
736231219;78;91;13.00;0;0;;;;2.00;-0.05;0.6;35.61;0;0;0;0;0;0
736231219;720;807;87.00;0;0;Obama;;;2.00;0.00;0.09;32.9;0;0.317113;0.268911;0.009729;0.2231;0.038389
736231219;1504;1544;40.00;0;0;Farrakhan;;;1.00;0.00;0.5;49.48;0;0.087777;0.01986;0.024903;0.763089;0.347559
736231219;1553;1573;20.00;0;0;;;;2.00;0.00;0;-91.3;0;0.163852;0.028658;0.099384;0.571129;0.209388
736231219;1356;1374;18.00;0;0;;;;2.00;0.00;0;-6.7;0;0.099231;0.192826;0.115779;0.312389;0.128916
736757214;0;59;59.00;0;0;;;;1.00;-0.25;0.42;21. Jun;0;0.407163;0.054109;0.013205;0.365687;0.322808
736757214;171;181;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
736757214;115;167;52.00;0;0;she;;;2.00;0.00;0;80.28;0;0.345515;0.008334;0.144643;0.193164;0.659267
736757214;740;759;19.00;0;0;;;;2.00;0.00;0;-49;0;0.151545;0.174219;0.093654;0.072945;0.08686
737194975;93;115;22.00;0;0;;;;2.00;0.00;0;34.59;0;0;0;0;0;0
737194975;1763;1775;12.00;0;0;;;;2.00;0.00;0;35.61;0;0.8478;0.009964;0.198697;0.080226;0.052914
737194975;6010;6035;25.00;0;2;;;;2.50;0.16;1;134.08;0;0.152933;0.768368;0.026181;0.048432;0.023359
737194975;12531;12562;31.00;0;0;;;;3.00;0.00;0;08. Feb;0;0.126836;0.137387;0.080166;0.047798;0.063282
737194975;28;49;21.00;0;0;;;;2.00;0.00;0;34.59;0;0.076867;0.019405;0.101512;0.399141;0.625058
737194975;339;356;17.00;0;0;;;;2.00;0.00;0;-301.79;0;0.160901;0.446555;0.067934;0.213589;0.170971
737194975;600;675;75.00;0;0;;;;1.00;0.50;0.5;59.3;0;0.142093;0.028892;0.352533;0.207659;0.378828
737194975;1142;1192;50.00;0;0;;;;2.00;0.04;0.24;104.64;0;0.306953;0.063233;0.252533;0.084293;0.309437
737194975;1431;1439;8.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;4807;4937;130.00;0;0;;;;1.50;0.15;0.34;75.71;0;0.187;0.295041;0.102583;0.07537;0.212022
737194975;5409;5449;40.00;0;0;;Congress;;1.00;0.00;0;105.66;0;0.239578;0.036767;0.151334;0.268588;0.203608
737194975;5451;5630;179.00;5;0;;;;1.83;0.01;0.31;87.01;0;0.161656;0.033816;0.018695;0.141751;0.168435
737194975;5816;5819;3.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;6035;6319;284.00;0;0;his;;U.S.;1.50;0.10;0.57;63.39;0;0.63671;0.107292;0.152031;0.199971;0.085838
737194975;7007;7014;7.00;0;0;;;;2.00;0.00;0;120.21;0;0;0;0;0;0
737194975;7504;7508;4.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;7944;7967;23.00;0;0;he, Pandora;;;2.00;0.00;0;75.88;0;0.147844;0.208304;0.066436;0.044086;0.075906
737194975;9260;9277;17.00;0;0;;;;2.00;0.00;0;-49;0;0.556758;0.125079;0.137919;0.186814;0.168465
737194975;11088;11127;39.00;0;0;;;;1.00;-0.48;0.7;14.63;0;0.768859;0.120575;0.039683;0.088639;0.080127
737194975;11129;11152;23.00;0;0;;;;1.00;0.00;0;75.88;0;0.313576;0.016466;0.139486;0.166743;0.566282
737194975;12052;12201;149.00;0;0;Donald Trump;;;1.00;0.12;0.29;54.56;0;0.299526;0.01889;0.013888;0.561147;0.373276
737194975;12580;12607;27.00;0;0;his;;;1.00;-0.80;1;50.5;0;0.161031;0.006793;0.069531;0.3632;0.723043
737194975;12782;12798;16.00;0;0;;;;2.00;0.00;0;93.81;0;0.141719;0.193262;0.08519;0.078108;0.091797
737194975;13117;13121;4.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;12967;12971;4.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;13289;13309;20.00;0;0;;;;2.00;0.00;0;92.8;0;0.091768;0.151632;0.139675;0.068424;0.244903
737194975;10;25;15.00;0;0;;;;2.00;0.00;0;119.19;0;0.087142;0.164278;0.1344;0.071831;0.249829
737194975;14080;14083;3.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737194975;14486;14494;8.00;0;0;;;;2.00;0.00;1;-47.99;0;0;0;0;0;0
737194975;7210;7364;154.00;0;0;his;;;1.00;-0.13;0.37;45.09;0;0.295747;0.008087;0.327324;0.287382;0.495132
737194975;2409;2429;20.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0;0;0
737194975;6321;6456;135.00;0;0;;;;1.00;-0.03;0.43;51.18;0;0.250683;0.007292;0.521603;0.350037;0.272247
737194975;6670;6817;147.00;0;0;;;;1.00;-0.10;0.07;47.12;0;0.382186;0.025552;0.290765;0.36057;0.298132
737194975;7712;7855;143.00;0;0;Trump;;;1.00;0.04;0.24;49.15;0;0.14623;0.039959;0.554247;0.040139;0.169498
737194975;9871;9884;13.00;0;0;;;;1.00;0.00;0.3;-6.7;0;0;0;0;0;0
737194975;10692;10784;92.00;0;0;;;;1.00;-0.10;0.14;70.13;0;0.15426;0.260562;0.260871;0.06663;0.118933
737194975;11347;11360;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0.333999;0.00735;0.105748;0.480432;0.432828
737194975;11525;11530;5.00;0;0;;;;2.00;0.40;0.9;36.62;0;0;0;0;0;0
737194975;11763;11862;99.00;0;0;his;;;2.00;-0.17;0.43;64.71;0;0.100766;0.010905;0.599692;0.080353;0.444542
737194975;11983;11996;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0.8478;0.009964;0.198697;0.080226;0.052914
737194975;12851;12892;41.00;0;0;;;;2.00;0.00;0;55.91;0;0.105786;0.841878;0.012852;0.029547;0.014269
737194975;14288;14313;25.00;0;0;;;;1.00;-0.50;0.9;50.5;0;0.610386;0.001398;0.17003;0.333585;0.246062
737255982;46;61;15.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
737255982;528;570;42.00;0;0;Farrakhan;;;2.00;0.00;0;81.29;0;0.222748;0.038261;0.089417;0.157905;0.463458
737255982;606;621;15.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
737255982;775;801;26.00;0;0;;;;2.00;-0.12;1;Sep 21;0;0.278362;0.251089;0.139555;0.148751;0.168201
737255982;860;888;28.00;0;0;;;;1.00;0.00;0;83.32;0;0.688511;0.033872;0.051625;0.356184;0.14705
737255982;894;936;42.00;0;0;Adolf Hitler;;;3.00;1.00;0.98;105.66;0;0.066681;0.664197;0.006263;0.181703;0.007864
737255982;2166;2190;24.00;0;0;;;;2.00;0.00;0;-133.6;0;0.391901;0.1079;0.083443;0.401154;0.259071
737255982;154;161;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
737255982;2678;2717;39.00;0;0;;;;2.00;-0.33;0.67;64.37;0;0.096464;0.014881;0.126769;0.520286;0.553895
