,0,1,2,sequence_size,qm_size,em_size,ner_person,ner_organization,ner_country,sentiment,keywords
1143,724095467,165,218,53.0,0,0,,F.B.I.,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1144,724095467,2792,2859,67.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1145,724095467,2963,2970,7.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1146,724095467,3709,3784,75.0,1,0,,F.B.I.,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1147,724095467,3932,3985,53.0,1,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1148,724095467,599,620,21.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1149,724095467,3883,3931,48.0,1,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1150,724095598,848,1011,163.0,0,0,,ISIS,United States,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1151,724095598,210,218,8.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1152,724095598,497,517,20.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1153,724095598,1381,1395,14.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1154,724791253,3015,3033,18.0,0,0,Hitler,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1155,724791253,118,137,19.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1156,724791253,189,229,40.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1157,724791253,459,517,58.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1158,724791253,918,1209,291.0,0,0,,,,1.67,"['iran', 'said', 'iranian', 'report', 'trump']"
1159,724791253,1223,1265,42.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1160,724791253,2585,2611,26.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1161,724791253,2702,2829,127.0,0,0,"his, He, him",,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1162,724791253,3048,3066,18.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1163,724791253,3579,3602,23.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1164,724791253,3665,3744,79.0,0,0,he,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1165,724791253,3912,4041,129.0,0,0,,Royal Borough of Greenwich,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1166,724791253,517,631,114.0,0,0,,,Britain,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1167,724791253,319,350,31.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1168,724791253,1799,1804,5.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1169,724791253,3488,3504,16.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1170,725276027,418,499,81.0,0,0,,,,1.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1171,725276027,765,790,25.0,0,0,,,,3.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1172,725276027,52,161,109.0,0,0,,District Court,United States,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1173,725276027,229,247,18.0,0,0,her,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1174,725276027,2063,2269,206.0,0,0,,,,1.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1175,725276027,5787,5807,20.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1176,725276027,162,174,12.0,0,0,her,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1177,725276027,198,213,15.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1178,725276027,1339,1354,15.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1179,725276027,1506,1521,15.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1180,725276027,3316,3333,17.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1181,725276027,3434,3448,14.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1182,725276027,3876,3890,14.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1183,725276027,5311,5326,15.0,0,0,,,,2.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1184,725276027,5381,5406,25.0,0,0,,,,1.0,"['kavanaugh', 'senat', 'said', 'ford', 'alleg']"
1185,725498022,4518,4582,64.0,0,0,Fernando Karadima,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1186,725498022,6105,6131,26.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1187,725498022,8065,8085,20.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1188,725498022,16921,16939,18.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1189,725498022,18642,18707,65.0,1,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1190,725498022,20050,20080,30.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1191,725498022,757,770,13.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1192,725498022,1058,1085,27.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1193,725498022,1452,1468,16.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1194,725498022,2686,2720,34.0,0,0,her,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1195,725498022,5585,5607,22.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1196,725498022,5843,5861,18.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1197,725498022,7181,7203,22.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1198,725498022,7672,7696,24.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1199,725498022,10212,10238,26.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1200,725498022,10881,10896,15.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1201,725498022,16716,16741,25.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1202,725498022,17429,17452,23.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1203,725498022,19752,19789,37.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1204,725498022,21226,21249,23.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1205,725498022,21723,21950,227.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1206,725498022,201,211,10.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1207,725498022,291,302,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1208,725498022,535,581,46.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1209,725498022,1869,1880,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1210,725498022,3705,3729,24.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1211,725498022,5661,5696,35.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1212,725498022,6618,6635,17.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1213,725498022,7261,7280,19.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1214,725498022,8684,8702,18.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1215,725498022,11946,11987,41.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1216,725498022,14333,14341,8.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1217,725498022,14373,14390,17.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1218,725498022,17386,17401,15.0,0,0,his,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1219,725498022,17832,17837,5.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1220,725498022,20682,20795,113.0,0,0,Francis,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1221,725498022,21137,21153,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1222,725731328,547,563,16.0,0,0,,,America,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1223,725731328,794,1076,282.0,0,0,"Askia Muhammad, Barack Obama, he, Louis Farrakhan",the Nation of Islam,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1224,725731328,2091,2167,76.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1225,725731328,2132,2168,36.0,0,0,,,,1.5,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1226,725731328,2232,2279,47.0,0,0,Hitler,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1227,725731328,2617,2654,37.0,0,0,Hitler,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1228,725731328,2817,2827,10.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1229,725731328,120,140,20.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1230,725731328,619,641,22.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1231,725731328,1945,1992,47.0,0,0,Hitler,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1232,725731328,1996,2062,66.0,0,0,,,America,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1233,725731328,2381,2577,196.0,0,0,,,America,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1234,725731328,2670,2722,52.0,0,0,Hitler,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1235,725731328,2861,3020,159.0,0,0,,,America,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1236,725731328,4044,4062,18.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1237,725731328,4719,4732,13.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1238,725731328,282,290,8.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1239,725731328,2171,2224,53.0,0,0,"Hitler, Farrakhan",,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1240,725824328,3313,3330,17.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1241,725824328,1027,1045,18.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1242,725824328,2959,2964,5.0,0,0,black,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1243,725824328,3081,3113,32.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1244,725824328,4001,4406,405.0,0,0,"his, Obama, he",,U.S.,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1245,725824328,1962,2033,71.0,0,0,his,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1246,725824328,2056,2060,4.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1247,727128296,2296,2313,17.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1248,727174208,112,163,51.0,0,0,,,U.S.,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1249,727174208,1452,1494,42.0,0,0,him,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1250,727405181,193,211,18.0,0,0,,,,1.0,"['feder', 'trump', 'u', 's', 'north']"
1251,727493378,563,823,260.0,1,0,John F Kennedy,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1252,727493378,1272,1285,13.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1253,727493378,493,502,9.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1254,727493378,1769,1866,97.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1255,727493378,1943,1995,52.0,0,1,,,Denmark,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1256,727493378,1997,2265,268.0,0,0,Stephen Paddock,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1257,727493378,3072,3149,77.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1258,727497152,491,695,204.0,0,0,his,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1259,727497152,10,19,9.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
1260,727569885,1061,1143,82.0,0,0,,,"Iran, America",2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1261,727569885,1177,1196,19.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1262,727569885,1255,1271,16.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1263,727569885,191,204,13.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1264,727569885,530,578,48.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1265,727569885,5947,6000,53.0,0,0,,,,1.5,"['said', 'democrat', 'islam', 'muslim', 'school']"
1266,727569885,6016,6030,14.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1267,727569885,3630,3662,32.0,0,0,,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1268,727569885,1548,1564,16.0,0,0,,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1269,727569885,1642,1691,49.0,0,0,Obama,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1270,727569885,2016,2049,33.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1271,727569885,2843,2861,18.0,0,0,Obama,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1272,727569885,2869,2884,15.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1273,727569885,4545,4621,76.0,0,0,he,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1274,727569885,5879,5901,22.0,0,0,,,,3.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1275,727569885,2600,2618,18.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1276,727569885,3312,3328,16.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1277,727569885,3914,3950,36.0,0,0,,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1278,727569885,5156,5171,15.0,0,0,,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
1279,727634031,12173,12206,33.0,0,0,his,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1280,727634031,8017,8133,116.0,0,0,Haig,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1281,727634031,11405,11422,17.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1282,727634031,11940,12022,82.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1283,727658675,807,863,56.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1284,727658675,1215,1445,230.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1285,727658675,2273,2427,154.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1286,727658675,2556,2844,288.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1287,727658675,3033,3116,83.0,0,0,Schneider,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1288,727658675,2138,2271,133.0,0,0,Schneider,LifeSiteNews,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1289,727736557,2840,2884,44.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1290,727736557,4511,4544,33.0,0,0,his,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1291,727736557,85,95,10.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1292,727736557,650,670,20.0,0,0,his,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1293,727736557,983,1002,19.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1294,727736557,1203,1347,144.0,0,0,Haig,,U.S.,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1295,727736557,2226,2240,14.0,0,0,,CIA,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1296,727736557,2351,2383,32.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1297,727736557,2429,2448,19.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1298,727736557,4018,4068,50.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1299,727736557,4574,4603,29.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1300,727736557,186,212,26.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1301,727736557,305,329,24.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1302,727736557,1761,1771,10.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1303,727736557,1819,1859,40.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1304,727736557,4715,4743,28.0,0,0,,YouTube,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1305,727736557,5074,5132,58.0,0,0,"Stephen Paddock, he",,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1306,727736595,285,336,51.0,0,0,,,U.S.,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1307,727869189,1955,1995,40.0,0,0,his,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1308,727869189,2355,2379,24.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1309,727869189,5091,5216,125.0,0,0,Donald Trump,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1310,727869189,1136,1168,32.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1311,727869189,1708,1772,64.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1312,727869189,2622,2642,20.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1313,727869189,4033,4050,17.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1314,727869189,4544,4616,72.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1315,727869189,4933,4957,24.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1316,727869189,2172,2334,162.0,0,0,Faggioli,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1317,727869189,4332,4473,141.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1318,727869189,5557,5773,216.0,0,0,Pope Benedict,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1319,728169864,423,440,17.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1320,728169864,1628,1642,14.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1321,728169864,2632,2640,8.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1322,728169864,2644,2651,7.0,0,0,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1323,728169864,2655,2662,7.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1324,728169864,2666,2674,8.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1325,728169864,2678,2684,6.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1326,728169864,2688,2694,6.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1327,728169864,2698,2712,14.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1328,728169864,3161,3184,23.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1329,728169864,5517,5525,8.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1330,728169864,2720,2744,24.0,0,0,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1331,728169864,4125,4132,7.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1332,728169864,6198,6259,61.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1333,728169864,0,8,8.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1334,728169864,2747,2880,133.0,0,0,his,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1335,728169864,5313,5330,17.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1336,728169864,5753,5774,21.0,0,1,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1337,728343601,125,144,19.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1338,728343601,1451,1492,41.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1339,728343601,1952,1976,24.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1340,728343601,2865,2890,25.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1341,728343601,4630,4652,22.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1342,728343601,4694,4712,18.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1343,728343601,1025,1047,22.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1344,728343601,1673,1744,71.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1345,728680557,663,699,36.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1346,728680557,1475,1539,64.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1347,728680557,1624,1748,124.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1348,728680557,1990,2204,214.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
1349,728758697,819,1036,217.0,0,0,"he, him",,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1350,728758697,1512,1601,89.0,1,0,,,,1.5,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1351,728758697,1697,1790,93.0,0,0,"He, Davis",,,2.5,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1352,728758697,1232,1384,152.0,0,0,"Hitler, Farrakhan, he",,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1353,728758697,1384,1512,128.0,0,0,"Hitler, Farrakhan",,,1.75,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1354,728758697,31,49,18.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1355,728758697,51,89,38.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1356,728758697,1790,1836,46.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
1357,728972961,4679,4735,56.0,0,0,,Church,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1358,728972961,4852,4878,26.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1359,728972961,4757,4779,22.0,0,0,,Church,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1360,728972961,8558,8706,148.0,0,0,,Theological Commission,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1361,728972961,10317,10329,12.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1362,728972961,10257,10269,12.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1363,728972961,10157,10169,12.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1364,728972961,14308,14336,28.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1365,728972961,16330,16350,20.0,0,0,,Church,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1366,728972961,21472,21486,14.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1367,728972961,25147,25203,56.0,0,0,"He, Him",,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1368,728972961,29700,29758,58.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1369,728972961,1400,1452,52.0,0,2,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1370,728972961,1692,1733,41.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1371,728972961,3486,3522,36.0,0,0,,Church,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1372,728972961,4910,4936,26.0,0,0,,Church,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1373,728972961,5126,5152,26.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1374,728972961,9021,9032,11.0,0,1,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1375,728972961,8744,8930,186.0,0,0,,Christian Unity,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
1376,728972961,10381,10393,12.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
